k = 3661, real = 0.16604774435282584899, imag = -0.98611771437052009315
k = 3662, real = 0.16566956074478414451, imag = -0.98618132036792827133
k = 3663, real = 0.16529135277195797227, imag = -0.98624478132906545635
k = 3664, real = 0.16491312048997008866, imag = -0.98630809724459866938
k = 3665, real = 0.16453486395444610890, imag = -0.98637126810521602582
k = 3666, real = 0.16415658322101589484, imag = -0.98643429390162706838
k = 3667, real = 0.16377827834531269446, imag = -0.98649717462456287809
k = 3668, real = 0.16339994938297322524, imag = -0.98655991026477540817
k = 3669, real = 0.16302159638963781285, imag = -0.98662250081303848326
k = 3670, real = 0.16264321942095044671, imag = -0.98668494626014668913
k = 3671, real = 0.16226481853255811383, imag = -0.98674724659691648299
k = 3672, real = 0.16188639378011188130, imag = -0.98680940181418541624
k = 3673, real = 0.16150794521926614689, imag = -0.98687141190281246761
k = 3674, real = 0.16112947290567877778, imag = -0.98693327685367771007
k = 3675, real = 0.16075097689501138820, imag = -0.98699499665768286594
k = 3676, real = 0.16037245724292839566, imag = -0.98705657130575097380
k = 3677, real = 0.15999391400509835326, imag = -0.98711800078882627751
k = 3678, real = 0.15961534723719308926, imag = -0.98717928509787433722
k = 3679, real = 0.15923675699488784585, imag = -0.98724042422388225138
k = 3680, real = 0.15885814333386139019, imag = -0.98730141815785843473
k = 3681, real = 0.15847950630979609765, imag = -0.98736226689083239627
k = 3682, real = 0.15810084597837709142, imag = -0.98742297041385540535
k = 3683, real = 0.15772216239529368575, imag = -0.98748352871799971453
k = 3684, real = 0.15734345561623827581, imag = -0.98754394179435922574
k = 3685, real = 0.15696472569690675392, imag = -0.98760420963404915717
k = 3686, real = 0.15658597269299859289, imag = -0.98766433222820571025
k = 3687, real = 0.15620719666021604111, imag = -0.98772430956798695778
k = 3688, real = 0.15582839765426531597, imag = -0.98778414164457217783
k = 3689, real = 0.15544957573085588232, imag = -0.98784382844916174271
k = 3690, real = 0.15507073094570050786, imag = -0.98790336997297778510
k = 3691, real = 0.15469186335451540204, imag = -0.98796276620726342088
k = 3692, real = 0.15431297301302024372, imag = -0.98802201714328352633
k = 3693, real = 0.15393405997693745957, imag = -0.98808112277232407195
k = 3694, real = 0.15355512430199350082, imag = -0.98814008308569256656
k = 3695, real = 0.15317616604391787183, imag = -0.98819889807471761323
k = 3696, real = 0.15279718525844340760, imag = -0.98825756773074946437
k = 3697, real = 0.15241818200130649585, imag = -0.98831609204515968869
k = 3698, real = 0.15203915632824616111, imag = -0.98837447100934128219
k = 3699, real = 0.15166010829500539692, imag = -0.98843270461470833510
k = 3700, real = 0.15128103795733024994, imag = -0.98849079285269658701
k = 3701, real = 0.15090194537097004202, imag = -0.98854873571476320482
k = 3702, real = 0.15052283059167737012, imag = -0.98860653319238644965
k = 3703, real = 0.15014369367520832843, imag = -0.98866418527706623198
k = 3704, real = 0.14976453467732162017, imag = -0.98872169196032377858
k = 3705, real = 0.14938535365377980657, imag = -0.98877905323370152146
k = 3706, real = 0.14900615066034847422, imag = -0.98883626908876354200
k = 3707, real = 0.14862692575279654039, imag = -0.98889333951709512682
k = 3708, real = 0.14824767898689619749, imag = -0.98895026451030298986
k = 3709, real = 0.14786841041842235800, imag = -0.98900704406001527236
k = 3710, real = 0.14748912010315368137, imag = -0.98906367815788154285
k = 3711, real = 0.14710980809687185245, imag = -0.98912016679557268617
k = 3712, real = 0.14673047445536174793, imag = -0.98917650996478101444
k = 3713, real = 0.14635111923441143644, imag = -0.98923270765722004505
k = 3714, real = 0.14597174248981237277, imag = -0.98928875986462516678
k = 3715, real = 0.14559234427735845419, imag = -0.98934466657875264062
k = 3716, real = 0.14521292465284751927, imag = -0.98940042779138037687
k = 3717, real = 0.14483348367208023766, imag = -0.98945604349430771318
k = 3718, real = 0.14445402139086044313, imag = -0.98951151367935519243
k = 3719, real = 0.14407453786499532788, imag = -0.98956683833836511788
k = 3720, real = 0.14369503315029458212, imag = -0.98962201746320077600
k = 3721, real = 0.14331550730257158754, imag = -0.98967705104574721364
k = 3722, real = 0.14293596037764269568, imag = -0.98973193907791057189
k = 3723, real = 0.14255639243132733895, imag = -0.98978668155161864117
k = 3724, real = 0.14217680351944800288, imag = -0.98984127845882052821
k = 3725, real = 0.14179719369783053140, imag = -0.98989572979148665599
k = 3726, real = 0.14141756302230312770, imag = -0.98995003554160898585
k = 3727, real = 0.14103791154869776969, imag = -0.99000419570120090640
k = 3728, real = 0.14065823933284923863, imag = -0.99005821026229712256
k = 3729, real = 0.14027854643059542439, imag = -0.99011207921695376655
k = 3730, real = 0.13989883289777738096, imag = -0.99016580255724839787
k = 3731, real = 0.13951909879023860483, imag = -0.99021938027528000337
k = 3732, real = 0.13913934416382628401, imag = -0.99027281236316910817
k = 3733, real = 0.13875956907439038202, imag = -0.99032609881305733168
k = 3734, real = 0.13837977357778388776, imag = -0.99037923961710816467
k = 3735, real = 0.13799995772986275999, imag = -0.99043223476750597012
k = 3736, real = 0.13762012158648617710, imag = -0.99048508425645698239
k = 3737, real = 0.13724026520351570446, imag = -0.99053778807618875213
k = 3738, real = 0.13686038863681643241, imag = -0.99059034621895014627
k = 3739, real = 0.13648049194225631009, imag = -0.99064275867701157008
k = 3740, real = 0.13610057517570620100, imag = -0.99069502544266463406
k = 3741, real = 0.13572063839304007726, imag = -0.99074714650822270912
k = 3742, real = 0.13534068165013432572, imag = -0.99079912186602037139
k = 3743, real = 0.13496070500286883043, imag = -0.99085095150841362432
k = 3744, real = 0.13458070850712622324, imag = -0.99090263542778000971
k = 3745, real = 0.13420069221879202259, imag = -0.99095417361651849664
k = 3746, real = 0.13382065619375468901, imag = -0.99100556606704937046
k = 3747, real = 0.13344060048790581940, imag = -0.99105681277181434385
k = 3748, real = 0.13306052515713917561, imag = -0.99110791372327677884
k = 3749, real = 0.13268043025735212770, imag = -0.99115886891392135372
k = 3750, real = 0.13230031584444468251, imag = -0.99120967833625406307
k = 3751, real = 0.13192018197431976123, imag = -0.99126034198280243981
k = 3752, real = 0.13154002870288328264, imag = -0.99131085984611544415
k = 3753, real = 0.13115985608604341373, imag = -0.99136123191876346361
k = 3754, real = 0.13077966417971179092, imag = -0.99141145819333853506
k = 3755, real = 0.13039945303980274294, imag = -0.99146153866245378961
k = 3756, real = 0.13001922272223334631, imag = -0.99151147331874389668
k = 3757, real = 0.12963897328292353639, imag = -0.99156126215486528608
k = 3758, real = 0.12925870477779627388, imag = -0.99161090516349537083
k = 3759, real = 0.12887841726277665666, imag = -0.99166040233733321330
k = 3760, real = 0.12849811079379322432, imag = -0.99170975366909952520
k = 3761, real = 0.12811778542677715320, imag = -0.99175895915153611249
k = 3762, real = 0.12773744121766228421, imag = -0.99180801877740643047
k = 3763, real = 0.12735707822238556686, imag = -0.99185693253949536174
k = 3764, real = 0.12697669649688597682, imag = -0.99190570043060932726
k = 3765, real = 0.12659629609710595921, imag = -0.99195432244357595319
k = 3766, real = 0.12621587707899040165, imag = -0.99200279857124451510
k = 3767, real = 0.12583543949848702281, imag = -0.99205112880648571583
k = 3768, real = 0.12545498341154620592, imag = -0.99209931314219179654
k = 3769, real = 0.12507450887412130403, imag = -0.99214735157127609266
k = 3770, real = 0.12469401594216776574, imag = -0.99219524408667392201
k = 3771, real = 0.12431350467164430096, imag = -0.99224299068134169666
k = 3772, real = 0.12393297511851220083, imag = -0.99229059134825736699
k = 3773, real = 0.12355242733873536554, imag = -0.99233804608042042172
k = 3774, real = 0.12317186138828065123, imag = -0.99238535487085166586
k = 3775, real = 0.12279127732311689858, imag = -0.99243251771259355376
k = 3776, real = 0.12241067519921627893, imag = -0.99247953459870996706
k = 3777, real = 0.12203005507255340611, imag = -0.99252640552228610371
k = 3778, real = 0.12164941699910553075, imag = -0.99257313047642881099
k = 3779, real = 0.12126876103485255409, imag = -0.99261970945426614144
k = 3780, real = 0.12088808723577722237, imag = -0.99266614244894801899
k = 3781, real = 0.12050739565786423857, imag = -0.99271242945364546184
k = 3782, real = 0.12012668635710158083, imag = -0.99275857046155113750
k = 3783, real = 0.11974595938947962814, imag = -0.99280456546587914080
k = 3784, real = 0.11936521481099135467, imag = -0.99285041445986510489
k = 3785, real = 0.11898445267763252398, imag = -0.99289611743676597921
k = 3786, real = 0.11860367304540084255, imag = -0.99294167438986047358
k = 3787, real = 0.11822287597029725037, imag = -0.99298708531244839204
k = 3788, real = 0.11784206150832501891, imag = -0.99303235019785141002
k = 3789, real = 0.11746122971548998704, imag = -0.99307746903941229721
k = 3790, real = 0.11708038064780054710, imag = -0.99312244183049558366
k = 3791, real = 0.11669951436126783928, imag = -0.99316726856448722671
k = 3792, real = 0.11631863091190487725, imag = -0.99321194923479450001
k = 3793, real = 0.11593773035572785268, imag = -0.99325648383484643755
k = 3794, real = 0.11555681274875528874, imag = -0.99330087235809327861
k = 3795, real = 0.11517587814700817883, imag = -0.99334511479800691180
k = 3796, real = 0.11479492660651025027, imag = -0.99338921114808065305
k = 3797, real = 0.11441395818328704836, imag = -0.99343316140182935658
k = 3798, real = 0.11403297293336729645, imag = -0.99347696555278919295
k = 3799, real = 0.11365197091278192443, imag = -0.99352062359451809304
k = 3800, real = 0.11327095217756436019, imag = -0.99356413552059530403
k = 3801, real = 0.11288991678375047412, imag = -0.99360750132462161144
k = 3802, real = 0.11250886478737882890, imag = -0.99365072100021911705
k = 3803, real = 0.11212779624448974969, imag = -0.99369379454103168303
k = 3804, real = 0.11174671121112665639, imag = -0.99373672194072459884
k = 3805, real = 0.11136560974333518936, imag = -0.99377950319298458126
k = 3806, real = 0.11098449189716337593, imag = -0.99382213829151966333
k = 3807, real = 0.11060335772866190795, imag = -0.99386462723005974951
k = 3808, real = 0.11022220729388318428, imag = -0.99390697000235606051
k = 3809, real = 0.10984104064888268459, imag = -0.99394916660218113336
k = 3810, real = 0.10945985784971802579, imag = -0.99399121702332937645
k = 3811, real = 0.10907865895244923948, imag = -0.99403312125961640344
k = 3812, real = 0.10869744401313867488, imag = -0.99407487930487936634
k = 3813, real = 0.10831621308785130409, imag = -0.99411649115297706647
k = 3814, real = 0.10793496623265376455, imag = -0.99415795679778973248
k = 3815, real = 0.10755370350361570519, imag = -0.99419927623321890930
k = 3816, real = 0.10717242495680887049, imag = -0.99424044945318790223
k = 3817, real = 0.10679113064830737800, imag = -0.99428147645164155488
k = 3818, real = 0.10640982063418784331, imag = -0.99432235722254580512
k = 3819, real = 0.10602849497052853345, imag = -0.99436309175988857323
k = 3820, real = 0.10564715371341069916, imag = -0.99440368005767909576
k = 3821, real = 0.10526579691891764512, imag = -0.99444412210994803658
k = 3822, real = 0.10488442464313496583, imag = -0.99448441791074759788
k = 3823, real = 0.10450303694215054562, imag = -0.99452456745415174222
k = 3824, real = 0.10412163387205472520, imag = -0.99456457073425541537
k = 3825, real = 0.10374021548893948286, imag = -0.99460442774517565656
k = 3826, real = 0.10335878184889969733, imag = -0.99464413848105071025
k = 3827, real = 0.10297733300803224576, imag = -0.99468370293604024823
k = 3828, real = 0.10259586902243628126, imag = -0.99472312110432570265
k = 3829, real = 0.10221438994821337165, imag = -0.99476239298010993295
k = 3830, real = 0.10183289584146666684, imag = -0.99480151855761711488
k = 3831, real = 0.10145138675830216168, imag = -0.99484049783109318454
k = 3832, real = 0.10106986275482787718, imag = -0.99487933079480561638
k = 3833, real = 0.10068832388715397153, imag = -0.99491801744304320110
k = 3834, real = 0.10030677021139282334, imag = -0.99495655777011637877
k = 3835, real = 0.09992520178365922601, imag = -0.99499495177035701676
k = 3836, real = 0.09954361866006944393, imag = -0.99503319943811863180
k = 3837, real = 0.09916202089674257258, imag = -0.99507130076777616789
k = 3838, real = 0.09878040854979966423, imag = -0.99510925575372610741
k = 3839, real = 0.09839878167536388054, imag = -0.99514706439038647101
k = 3840, real = 0.09801714032956077016, imag = -0.99518472667219681771
k = 3841, real = 0.09763548456851733892, imag = -0.99522224259361824483
k = 3842, real = 0.09725381444836335432, imag = -0.99525961214913338804
k = 3843, real = 0.09687213002523052674, imag = -0.99529683533324608824
k = 3844, real = 0.09649043135525260662, imag = -0.99533391214048227980
k = 3845, real = 0.09610871849456546767, imag = -0.99537084256538899130
k = 3846, real = 0.09572699149930731510, imag = -0.99540762660253490068
k = 3847, real = 0.09534525042561774189, imag = -0.99544426424651033525
k = 3848, real = 0.09496349532963906104, imag = -0.99548075549192693856
k = 3849, real = 0.09458172626751547296, imag = -0.99551710033341811457
k = 3850, real = 0.09419994329539319033, imag = -0.99555329876563847247
k = 3851, real = 0.09381814646942049363, imag = -0.99558935078326460388
k = 3852, real = 0.09343633584574791151, imag = -0.99562525638099430569
k = 3853, real = 0.09305451148052733268, imag = -0.99566101555354691310
